2019-12-20 14:45:26,b'@SenRickScott @HSBC Shame on #HSBC #StandWithHongKong #HumanRights #Freedom'
2019-12-20 14:43:20,b'#HSBC is the alliance of #Chinazi\nDo you really want to bank with them? https://t.co/NT9vCJVzrm'
2019-12-20 14:39:15,b'#HSBC role in this is of high suspicious and #HSBC #HongKong must be on the sanction list using #HKHRDA to safeguar\xe2\x80\xa6 https://t.co/WDjaDUxgyt'
2019-12-20 14:28:43,b'Wages should have gone into my account today but still not showing #HSBC'
2019-12-20 14:26:14,"b'@SenRickScott @HSBC In this case, I think it is necessary to teach #HSBC a lesson for their stupidity'"
2019-12-20 14:23:53,"b""@SenRickScott @HSBC #HSBC freeze anyone's money without reason, #SCbank sell customer's privacy and personal inform\xe2\x80\xa6 https://t.co/ChE7qW9dzo"""
2019-12-20 14:20:08,"b'@SenRickScott @HSBC Not only #HSBC closed the account of Star Alliance, it may actually played an active role in re\xe2\x80\xa6 https://t.co/4os7u11BNa'"
2019-12-20 14:19:12,b'@SenRickScott @HSBC #HongKongers #FightForFreedom against #CCPChina #HSBC https://t.co/Z8pd679989'
2019-12-20 14:18:35,b'@HSBC_HK @Scar06097243 Very unusual reieration making your intention look more suspicious. #MagnitskyAct #hsbc #HKHRDA'
2019-12-20 14:13:44,b'@Billbrowder Thank you Mr Browder. Spark Alliance in #HongKong has been providing legal support to the arrested/tor\xe2\x80\xa6 https://t.co/ZBA8JT30ed'
2019-12-20 14:08:29,b'@RadioFreeAsia This action reflects biased investigation of #HongKongPolice and the stance of #HSBC \n\n#PoliceState https://t.co/w0sz98vBNr'
2019-12-20 14:06:18,b'@HSBC_HK Goodbye HSBC .. disappointed !!! #hsbc @HSBC #banking'
2019-12-20 14:03:37,b'@RichScotford Utter #fuckery from #HSBC &amp; #ccp #HongKongPolice. https://t.co/Oe3inq7zdW'
2019-12-20 14:03:26,"b'@rthk_enews #HSBC Why would you compare yourself with #HKPolice , the stupidity level of this lie is comparable to\xe2\x80\xa6 https://t.co/nIy8hmQug1'"
2019-12-20 14:01:58,b'@StephenMcDonell Perhaps @BBCHARDtalk could invite Mark Tucker or Noel Quinn from #HSBC to explain the similarities\xe2\x80\xa6 https://t.co/SSRfMZDL6u'
2019-12-20 13:56:41,b'@Stand_with_HK @HKHIIAD The second step would be a list of institutions to be sanctioned\n\n#chinazi \n#HSBC https://t.co/Elg5yReiQp'
2019-12-20 13:42:49,"b'#HSBC customers hit by two IT glitches within hours, what about other glitches !! HSBC the Gangster Bank, tax evasi\xe2\x80\xa6 https://t.co/ab1nFWh5Ky'"
2019-12-20 13:41:48,b'Shame on you #HSBC for siding with the evil tyranny and #CCP. You are betraying #HongKongers. You will pay the pric\xe2\x80\xa6 https://t.co/M7z5LYZoeH'
2019-12-20 13:41:29,b'Shame on you #HSBC for siding with the evil tyranny and #CCP. You are betraying #HongKongers. You will pay the pric\xe2\x80\xa6 https://t.co/vYPcXCYot2'
2019-12-20 13:41:05,b'Shame on you #HSBC for siding with the evil tyranny and #CCP. You are betraying #HongKongers. You will pay the pric\xe2\x80\xa6 https://t.co/yddOCi72Mk'
2019-12-20 13:40:23,b'Shame on you #HSBC for siding with the evil tyranny and #CCP. You are betraying #HongKongers. You will pay the pric\xe2\x80\xa6 https://t.co/LpDCgAxZhK'
2019-12-20 13:40:01,b'Shame on you #HSBC for siding with the evil tyranny and #CCP. You are betraying #HongKongers. You will pay the pric\xe2\x80\xa6 https://t.co/yUAEMSJlwo'
2019-12-20 13:39:32,b'Shame on you #HSBC for siding with the evil tyranny and #CCP. You are betraying #HongKongers. You will pay the pric\xe2\x80\xa6 https://t.co/iN8OymL8Ee'
2019-12-20 13:38:46,b'Shame on you #HSBC for siding with the evil tyranny and #CCP. You are betraying #HongKongers. You will pay the pric\xe2\x80\xa6 https://t.co/OEavNBy3tQ'
2019-12-20 13:33:46,"b'IT outages are never without consequence, and in recent years we\xe2\x80\x99ve seen the catastrophic effects of IT #outages on\xe2\x80\xa6 https://t.co/xb374eSk2h'"
2019-12-20 13:22:53,b'@SolomonYue @HSBC_HK #HSBC got away w/ a small fine in 2012 for money laundering for Mexican druglords. Shutting do\xe2\x80\xa6 https://t.co/GMPGIUVOi3'
2019-12-20 13:13:12,"b'@HSBC_HK Why in the first place the client requests #hsbc to close its acct? It just doesnt make any sense.  #hsbc,\xe2\x80\xa6 https://t.co/lUI7E1oDOb'"
2019-12-20 13:10:32,"b'#HongKongProtests against #HSBC, the accomplice of HK govt and CCP\n#FightForFreedom #StandWithHongKong\xe2\x80\xa6 https://t.co/QqEqjyIJcM'"
2019-12-20 13:10:03,"b'@rthk_enews #HSBC rides on the economic boom of #hk &amp; now betray #hkers just like #cathaypacific. Hong kong ppl, Le\xe2\x80\xa6 https://t.co/2AAJsIKW3C'"
2019-12-20 13:00:39,"b'@JooeySiiu After meeting between #HSBC and #CCP, #SparkAlliance a/c is forced to close, it\xe2\x80\x99s not coincident. It\xe2\x80\x99s t\xe2\x80\xa6 https://t.co/UroToR3t7U'"
2019-12-20 12:57:05,b'@HSBC_HK You have proved Hong Kong is no more International Financial Center that HK government insists. \nWho is go\xe2\x80\xa6 https://t.co/Nz0dJREL9b'
2019-12-20 12:48:58,b'Citizens Protest In Front of HSBC Headquarters and Court of Appeal Against Alleged Political Suppression of Spark A\xe2\x80\xa6 https://t.co/hXaugInN8T'
2019-12-20 12:40:30,b'Favouritism and patronge are reality in HSBC Egypt Recriutment\n#HSBC  @HSBC_EG https://t.co/stvEm5DwT5'
2019-12-20 12:37:22,b'@guardian #HSBC became one of the hounds of the CCP &amp; HK Govt. Money &amp; Private Assets in HSBC is no longer safe.\xe2\x80\xa6 https://t.co/wlVEucv15Z'
2019-12-20 12:33:14,"b""Sad that I don't have a HSBC account\n\n#Hongkong\n#hsbc\n#50Cents4HSBC https://t.co/Xn4HelWUIp"""
2019-12-20 12:24:00,b'@HSBC @al_constanza @enviedefraise #HSBC\xe2\x80\x99s dream of colluding with #China to suppress #HumanRights in #HongKong rea\xe2\x80\xa6 https://t.co/xdMBAsdRnC'
2019-12-20 12:22:04,"b'@FT No more HSBC, it is even worse than Banks under CommunistChina! #boycotthsbc #HSBC'"
